Species	inBoxMovingMode	Artifact	Move Items?
F5D5	D4	Bad egg	No
F5D6	30	Bad egg	No
F5D7	D4	Bad egg	No
F5D8	30	Bad egg	No
F5D9	D4	Bad egg	No
F5DA	30	Bad egg	No
F5DB	D7	Bad egg	No
F5DC	04	Bad egg	No
F5DD	ED	Bad egg	No
F5DE	30	Bad egg	No
F5DF	DC	Bad egg	No
F5E0	30	Bad egg	No
F5E1	DC	Bad egg	No
F5E2	30	Bad egg	No
F5E3	DC	Bad egg	No
F5E4	30	Bad egg	No
F5E5	DC	Bad egg	No
F5E6	30	Bad egg	No
F5E7	DC	Bad egg	No
F5E8	04	Bad egg	No
F5E9	0E	Bad egg	No
F5EA	30	Bad egg	No
F5EB	E4	Bad egg	No
F5EC	30	Bad egg	No
F5ED	E4	Bad egg	No
F5EE	30	Bad egg	No
F5EF	E4	Bad egg	No
F5F0	30	Bad egg	No
F5F1	E4	Bad egg	No
F5F2	30	Bad egg	No
F5F3	E4	Bad egg	No
F5F4	30	Bad egg	No
F5F5	14	Bad egg	No
F5F6	04	Bad egg	No
F5F7	1F	Bad egg	No
F5F8	04	Bad egg	No
F5F9	E7	Bad egg	No
F5FA	04	Bad egg	No
F5FB	E7	Bad egg	No
F5FC	04	Bad egg	No
F5FE	04	Bad egg	No
F5FF	E7	Bad egg	No
F600	04	Bad egg	No
F601	E7	Bad egg	No
F602	04	Bad egg	No
F603	15	Bad egg	No
F604	04	Bad egg	No
F605	0E	Bad egg	No
F606	30	Bad egg	No
F607	0F	Bad egg	No
F608	30	Bad egg	No
F609	0E	Bad egg	No
F60A	30	Bad egg	No
F60B	0F	Bad egg	No
F60C	30	Bad egg	No
F60D	0E	Bad egg	No
F60E	30	Bad egg	No
F60F	15	Bad egg	No
F610	04	Bad egg	No
F611	1E	Bad egg	No
F612	04	Bad egg	No
F613	1F	Bad egg	No
F614	04	Bad egg	No
F615	1E	Bad egg	No
F616	04	Bad egg	No
F617	1F	Bad egg	No
F618	04	Bad egg	No
F619	1E	Bad egg	No
F61A	04	Bad egg	No
F61B	1F	Bad egg	No
F61C	04	Bad egg	No
F61D	14	Bad egg	No
F61E	04	Bad egg	No
F61F	15	Bad egg	No
F620	04	Bad egg	No
F621	14	Bad egg	No
F622	04	Bad egg	No
F623	15	Bad egg	No
F624	04	Bad egg	No
F625	14	Bad egg	No
F626	04	Bad egg	No
F627	15	Bad egg	No
F628	04	Bad egg	No
F629	14	Bad egg	No
F62A	04	Bad egg	No
F62B	1D	Bad egg	No
F62C	04	Bad egg	No
F62D	1C	Bad egg	No
F62E	04	Bad egg	No
F62F	1D	Bad egg	No
F630	04	Bad egg	No
F631	1C	Bad egg	No
F632	04	Bad egg	No
F633	1D	Bad egg	No
F634	04	Bad egg	No
F635	1C	Bad egg	No
F637	2E	Bad egg	No
F63A	04	Bad egg	No
F63B	1D	Bad egg	No
F63C	04	Bad egg	No
F63D	1C	Bad egg	No
F63E	04	Bad egg	No
F63F	1D	Bad egg	No
F640	04	Bad egg	No
F641	1C	Bad egg	No
F642	11	Bad egg	No
F643	15	Bad egg	No
F644	04	Bad egg	No
F645	14	Bad egg	No
F646	04	Bad egg	No
F647	15	Bad egg	No
F648	04	Bad egg	No
F649	14	Bad egg	No
F64A	04	Bad egg	No
F64B	1D	Bad egg	No
F64C	04	Bad egg	No
F64D	1C	Bad egg	No
F64E	04	Bad egg	No
F64F	1D	Bad egg	No
F650	04	Bad egg	No
F651	1C	Bad egg	No
F652	04	Bad egg	No
F653	1D	Bad egg	No
F654	04	Invisible bad egg	No
F655	2D	Bad egg	No
F656	04	Bad egg	No
F657	44	Bad egg	No
F658	04	Bad egg	No
F659	24	Bad egg	No
F65A	04	Bad egg	No
F65B	15	Bad egg	No
F65C	11	Bad egg	No
F65D	E7	Bad egg	No
F65E	04	Bad egg	No
F65F	E7	Bad egg	No
F660	04	Bad egg	No
F661	E7	Bad egg	No
F662	04	Bad egg	No
F663	E7	Bad egg	No
F664	04	Bad egg	No
F665	08	Bad egg	No
F666	30	Bad egg	No
F667	3F	Bad egg	No
F668	30	Bad egg	No
F669	4D	Bad egg	No
F66A	30	Bad egg	No
F66B	0D	Bad egg	No
F66C	30	Bad egg	No
F66D	14	Bad egg	No
F66E	30	Bad egg	No
F66F	D4	Bad egg	No
F670	31	Bad egg	No
F671	40	Bad egg	No
F672	04	Bad egg	No
F673	DC	Bad egg	No
F674	30	Bad egg	No
F675	1E	Bad egg	No
F676	04	Bad egg	No
F677	DC	Bad egg	No
F678	30	Bad egg	No
F679	05	Bad egg	No
F67A	05	Bad egg	No
F67B	4C	Bad egg	No
F67C	30	Bad egg	No
F67D	0D	Bad egg	No
F67E	04	Bad egg	No
F67F	F5	Bad egg	No
F680	30	Bad egg	No
F681	E4	Bad egg	No
F682	30	Bad egg	No
F683	45	Bad egg	No
F684	30	Bad egg	No
F685	D4	Bad egg	No
F686	30	Bad egg	No
F687	1D	Bad egg	No
F688	30	Bad egg	No
F689	11	Bad egg	No
F68A	30	Bad egg	No
F68B	10	Bad egg	No
F68C	04	Bad egg	No
F68D	DB	Bad egg	No
F68E	30	Bad egg	No
F68F	DD	Bad egg	No
F690	04	Bad egg	No
F691	E7	Bad egg	No
F692	04	Bad egg	No
F693	E7	Bad egg	No
F694	04	Bad egg	No
F695	4E	Bad egg	No
F696	30	Bad egg	No
F697	E4	Bad egg	No
F698	04	Bad egg	No
F699	2C	Bad egg	No
F69A	30	Bad egg	No
F69B	09	Bad egg	No
F69C	30	Bad egg	No
F69D	84	Bad egg	No
F6A0	04	Bad egg	No
F6A1	24	Bad egg	No
F6A2	04	Bad egg	No
F6A3	11	Bad egg	No
F6A4	30	Bad egg	No
F6A5	D4	Bad egg	No
F6A6	05	Bad egg	No
F6A7	D5	Bad egg	No
F6A8	30	Bad egg	No
F6A9	09	Bad egg	No
F6AA	30	Bad egg	No
F6AB	DB	Bad egg	No
F6AC	30	Bad egg	No
F6AD	DC	Bad egg	No
F6AE	30	Bad egg	No
F6AF	5D	Bad egg	No
F6B0	30	Bad egg	No
F6B1	11	Bad egg	No
F6B2	30	Bad egg	No
F6B4	30	Bad egg	No
F6B5	DB	Bad egg	No
F6B6	30	Bad egg	No
F6B7	64	Bad egg	No
F6B8	04	Bad egg	No
F6B9	05	Bad egg	No
F6BA	30	Bad egg	No
F6BB	08	Bad egg	No
F6BC	11	Bad egg	No
F6BD	08	Bad egg	No
F6BE	30	Bad egg	No
F6BF	D7	Bad egg	No
F6C0	04	Bad egg	No
F6C1	D6	Bad egg	No
F6C2	04	Bad egg	No
F6C3	D7	Bad egg	No
F6C4	04	Bad egg	No
F6C5	10	Bad egg	No
F6C6	30	Bad egg	No
F6C7	DC	Bad egg	No
F6C8	04	Bad egg	No
F6C9	1E	Bad egg	No
F6CA	04	Bad egg	No
F6CB	1F	Bad egg	No
F6CC	04	Bad egg	No
F6CD	1E	Bad egg	No
F6CE	30	Bad egg	No
F6CF	D4	Bad egg	No
F6D0	30	Bad egg	No
F6D1	14	Bad egg	No
F6D2	04	Bad egg	No
F6D3	15	Bad egg	No
F6D4	04	Bad egg	No
F6D5	14	Bad egg	No
F6D6	04	Bad egg	No
F6D7	DC	Bad egg	No
F6D8	30	Bad egg	No
F6D9	1E	Bad egg	No
F6DA	04	Bad egg	No
F6DB	1D	Bad egg	No
F6DC	04	Bad egg	No
F6DD	1C	Bad egg	No
F6DE	04	Bad egg	No
F6DF	F5	Bad egg	No
F6E0	30	Bad egg	No
F6E1	05	Bad egg	No
F6E2	04	Bad egg	No
F6E3	15	Bad egg	No
F6E4	04	Bad egg	No
F6E5	14	Bad egg	No
F6E6	04	Bad egg	No
F6E7	15	Bad egg	No
F6E9	94	Bad egg	No
F6EB	F5	Bad egg	No
F6EC	33	Bad egg	No
F6ED	22	Bad egg	No
F6EE	04	Bad egg	No
F6EF	1D	Bad egg	No
F6F0	33	Bad egg	No
F6F1	28	Bad egg	No
F6F2	07	Bad egg	No
F6F3	25	Bad egg	No
F6F4	33	Bad egg	No
F6F5	3E	Bad egg	No
F6F6	33	Bad egg	No
F6F7	23	Bad egg	No
F6F8	11	Bad egg	No
F6F9	46	Bad egg	No
F6FA	33	Bad egg	No
F6FB	2A	Bad egg	No
F6FD	29	Bad egg	No
F6FE	33	Bad egg	No
F6FF	F4	Bad egg	No
F701	46	Bad egg	No
F702	33	Bad egg	No
F703	47	Bad egg	No
F705	2C	Bad egg	No
F706	33	Bad egg	No
F707	29	Bad egg	No
F708	33	Bad egg	No
F70A	33	Bad egg	No
F70B	3D	Bad egg	No
F70C	33	Bad egg	No
F70D	2B	Bad egg	No
F70E	07	Bad egg	No
F70F	44	Bad egg	No
F710	33	Bad egg	No
F711	33	Bad egg	No
F713	2A	Bad egg	No
F714	33	Bad egg	No
F715	E7	Bad egg	No
F716	04	Bad egg	No
F717	28	Bad egg	No
F718	33	Bad egg	No
F719	3E	Bad egg	No
F71A	33	Bad egg	No
F71B	23	Bad egg	No
F71C	33	Bad egg	No
F71D	2A	Bad egg	No
F71E	33	Bad egg	No
F71F	2A	Bad egg	No
F720	33	Bad egg	No
F721	28	Bad egg	No
F722	33	Bad egg	No
F723	46	Bad egg	No
F724	33	Bad egg	No
F725	44	Bad egg	No
F726	33	Bad egg	No
F727	52	Bad egg	No
F728	11	Bad egg	No
F729	4B	Bad egg	No
F72A	33	Bad egg	No
F72B	52	Bad egg	No
F72C	04	Bad egg	No
F72D	29	Bad egg	No
F72E	33	Bad egg	No
F72F	52	Bad egg	No
F730	33	Bad egg	No
F731	24	Bad egg	No
F732	33	Bad egg	No
F733	3F	Bad egg	No
F734	33	Bad egg	No
F735	2C	Bad egg	No
F736	33	Bad egg	No
F737	29	Bad egg	No
F738	33	Bad egg	No
F739	2D	Bad egg	No
F73A	33	Bad egg	No
F73B	3F	Bad egg	No
F73C	33	Bad egg	No
F73D	52	Bad egg	No
F73E	04	Bad egg	No
F73F	47	Bad egg	No
F740	33	Bad egg	No
F741	52	Bad egg	No
F742	11	Bad egg	No
F743	2A	Bad egg	No
F744	33	Bad egg	No
F745	52	Bad egg	No
F746	33	Bad egg	No
F747	28	Bad egg	No
F748	33	Bad egg	No
F749	46	Bad egg	No
F74A	33	Bad egg	No
F74B	2B	Bad egg	No
F74C	33	Bad egg	No
F74D	2A	Bad egg	No
F74E	33	Bad egg	No
F74F	2A	Bad egg	No
F750	33	Bad egg	No
F751	28	Bad egg	No
F752	33	Bad egg	No
F753	3E	Bad egg	No
F754	33	Bad egg	No
F755	3E	Bad egg	No
F756	33	Bad egg	No
F757	3C	Bad egg	No
F758	11	Bad egg	No
F759	46	Bad egg	No
F75A	33	Bad egg	No
F75B	44	Bad egg	No
F75C	04	Bad egg	No
F75D	29	Bad egg	No
F75E	33	Bad egg	No
F75F	4C	Bad egg	No
F760	33	Bad egg	No
F761	3E	Bad egg	No
F762	33	Bad egg	No
F763	47	Bad egg	No
F764	33	Bad egg	No
F765	2C	Bad egg	No
F766	33	Bad egg	No
F767	29	Bad egg	No
F768	33	Bad egg	No
F769	35	Bad egg	No
F76A	33	Bad egg	No
F76B	47	Bad egg	No
F76C	33	Bad egg	No
F76D	46	Bad egg	No
F76E	04	Bad egg	No
F76F	3F	Bad egg	No
F770	33	Bad egg	No
F771	21	Bad egg	No
F772	11	Bad egg	No
F773	2A	Bad egg	No
F774	33	Bad egg	No
F775	62	Bad egg	No
F776	33	Bad egg	No
F777	28	Bad egg	No
F778	33	Bad egg	No
F779	61	Bad egg	No
F77A	33	Bad egg	No
F77B	33	Bad egg	No
F77C	33	Bad egg	No
F77D	2A	Bad egg	No
F77E	33	Bad egg	No
F77F	2A	Bad egg	No
F780	33	Bad egg	No
F781	28	Bad egg	No
F782	13	Bad egg	No
F783	3F	Bad egg	No
F784	33	Bad egg	No
F785	46	Bad egg	No
F786	13	Bad egg	No
F787	2A	Bad egg	No
F788	11	Bad egg	No
F789	3E	Bad egg	No
F78A	33	Bad egg	No
F78B	28	Bad egg	No
F78C	07	Bad egg	No
F78D	29	Bad egg	No
F78E	33	Bad egg	No
F78F	61	Bad egg	No
F790	33	Bad egg	No
F791	34	Bad egg	No
F792	33	Bad egg	No
F793	60	Bad egg	No
F794	33	Bad egg	No
F795	2C	Bad egg	No
F796	33	Bad egg	No
F797	29	Bad egg	No
F798	13	Bad egg	No
F799	F4	Bad egg	No
F79A	33	Bad egg	No
F79B	3F	Bad egg	No
F79C	13	Bad egg	No
F79D	3E	Bad egg	No
F79E	07	Bad egg	No
F79F	47	Bad egg	No
F7A0	33	Bad egg	No
F7A1	29	Bad egg	No
F7A2	11	Bad egg	No
F7A3	2A	Bad egg	No
F7A4	33	Bad egg	No
F7A5	62	Bad egg	No
F7A6	33	Bad egg	No
F7A7	28	Bad egg	No
F7A8	33	Bad egg	No
F7A9	61	Bad egg	No
F7AA	33	Bad egg	No
F7AB	F5	Bad egg	No
F7AC	13	Bad egg	No
F7AD	3A	Bad egg	No
F7AE	33	Bad egg	No
F7AF	2A	Bad egg	No
F7B0	33	Bad egg	No
F7B1	40	Bad egg	No
F7B2	13	Bad egg	No
F7B3	47	Bad egg	No
F7B4	33	Bad egg	No
F7B5	61	Bad egg	No
F7B6	13	Bad egg	No
F7B7	2A	Bad egg	No
F7B8	11	Bad egg	No
F7B9	60	Bad egg	No
F7BA	33	Bad egg	No
F7BB	28	Bad egg	No
F7BC	07	Bad egg	No
F7BD	29	Bad egg	No
F7BE	13	Bad egg	No
F7BF	61	Bad egg	No
F7C0	33	Bad egg	No
F7C1	46	Bad egg	No
F7C2	13	Bad egg	No
F7C3	60	Bad egg	No
F7C4	33	Bad egg	No
F7C5	2C	Bad egg	No
F7C6	33	Bad egg	No
F7C7	41	Bad egg	No
F7C8	13	Bad egg	No
F7C9	F4	Bad egg	No
F7CA	33	Bad egg	No
F7CB	62	Bad egg	No
F7CC	13	Bad egg	No
F7CD	46	Bad egg	No
F7CE	07	Bad egg	No
F7CF	61	Bad egg	No
F7D0	33	Bad egg	No
F7D1	29	Bad egg	No
F7D2	11	Bad egg	No
F7D3	2A	Bad egg	No
F7D4	33	Bad egg	No
F7D5	62	Bad egg	No
F7D6	33	Bad egg	No
F7D7	28	Bad egg	No
F7D8	13	Bad egg	No
F7D9	61	Bad egg	No
F7DA	33	Bad egg	No
F7DB	F5	Bad egg	No
F7DC	13	Bad egg	No
F7DD	42	Bad egg	No
F7DE	33	Bad egg	No
F7DF	2A	Bad egg	No
F7E0	33	Bad egg	No
F7E1	40	Bad egg	No
F7E2	13	Bad egg	No
F7E3	2C	Bad egg	No
F7E4	33	Bad egg	No
F7E5	61	Bad egg	No
F7E6	13	Bad egg	No
F7E7	2A	Bad egg	No
F7E8	11	Bad egg	No
F7E9	60	Bad egg	No
F7EA	33	Bad egg	No
F7EB	28	Bad egg	No
F7EC	07	Bad egg	No
F7ED	29	Bad egg	No
F7EE	13	Bad egg	No
F7EF	61	Bad egg	No
F7F0	33	Bad egg	No
F7F1	3E	Bad egg	No
F7F2	13	Bad egg	No
F7F3	60	Bad egg	No
F7F4	33	Bad egg	No
F7F5	2C	Bad egg	No
F7F6	33	Bad egg	No
F7F7	41	Bad egg	No
F7F8	13	Bad egg	No
F7F9	25	Bad egg	No
F7FA	33	Bad egg	No
F7FB	62	Bad egg	No
F7FC	13	Bad egg	No
F7FD	3E	Bad egg	No
F7FE	07	Bad egg	No
F7FF	61	Bad egg	No
F800	33	Bad egg	No
F801	29	Bad egg	No
F802	11	Bad egg	No
F803	2A	Bad egg	No
F804	33	Bad egg	No
F805	62	Bad egg	No
F806	33	Bad egg	No
F807	28	Bad egg	No
F808	13	Bad egg	No
F809	61	Bad egg	No
F80A	33	Bad egg	No
F80B	23	Bad egg	No
F80C	13	Bad egg	No
F80D	42	Bad egg	No
F80E	33	Bad egg	No
F80F	2A	Bad egg	No
F810	33	Bad egg	No
F811	40	Bad egg	No
F812	13	Bad egg	No
F813	46	Bad egg	No
F814	33	Bad egg	No
F815	61	Bad egg	No
F816	13	Bad egg	No
F817	2A	Bad egg	No
F818	11	Bad egg	No
F819	60	Bad egg	No
F81A	33	Bad egg	No
F81B	28	Bad egg	No
F81C	04	Bad egg	No
F81D	29	Bad egg	No
F81E	13	Bad egg	No
F81F	61	Bad egg	No
F820	33	Bad egg	No
F821	24	Bad egg	No
F822	13	Bad egg	No
F823	60	Bad egg	No
F824	33	Bad egg	No
F825	2C	Bad egg	No
F826	33	Bad egg	No
F827	41	Bad egg	No
F828	13	Bad egg	No
F829	2D	Bad egg	No
F82A	33	Bad egg	No
F82B	62	Bad egg	No
F82C	13	Bad egg	No
F82D	46	Bad egg	No
F82E	04	Bad egg	No
F82F	61	Bad egg	No
F830	33	Bad egg	No
F831	29	Bad egg	No
F832	11	Bad egg	No
F833	2A	Bad egg	No
F834	33	Bad egg	No
F835	62	Bad egg	No
F836	33	Bad egg	No
F837	28	Bad egg	No
F838	13	Bad egg	No
F839	61	Bad egg	No
F83A	33	Bad egg	No
F83B	2B	Bad egg	No
F83C	13	Bad egg	No
F83D	42	Bad egg	No
F83E	33	Bad egg	No
F83F	2A	Bad egg	No
F840	33	Bad egg	No
F841	40	Bad egg	No
F842	13	Bad egg	No
F843	3E	Bad egg	No
F844	33	Bad egg	No
F845	61	Bad egg	No
F846	13	Bad egg	No
F847	2A	Bad egg	No
F848	11	Bad egg	No
F849	60	Bad egg	No
F84A	33	Bad egg	No
F84B	28	Bad egg	No
F84C	04	Bad egg	No
F84D	29	Bad egg	No
F84E	13	Bad egg	No
F84F	61	Bad egg	No
F850	33	Bad egg	No
F851	3E	Bad egg	No
F852	13	Bad egg	No
F853	60	Bad egg	No
F854	33	Bad egg	No
F855	2C	Bad egg	No
F856	33	Bad egg	No
F857	41	Bad egg	No
F858	13	Bad egg	No
F859	35	Bad egg	No
F85A	33	Bad egg	No
F85B	62	Bad egg	No
F85C	13	Bad egg	No
F85D	3E	Bad egg	No
F85E	04	Bad egg	No
F85F	61	Bad egg	No
F860	33	Bad egg	No
F861	29	Bad egg	No
F862	11	Bad egg	No
F863	2A	Bad egg	No
F864	33	Bad egg	No
F865	62	Bad egg	No
F866	33	Bad egg	No
F867	28	Bad egg	No
F868	13	Bad egg	No
F869	61	Bad egg	No
F86A	33	Bad egg	No
F86B	33	Bad egg	No
F86C	13	Bad egg	No
F86D	42	Bad egg	No
F86E	33	Bad egg	No
F86F	2A	Bad egg	No
F870	33	Bad egg	No
F871	40	Bad egg	No
F872	13	Bad egg	No
F873	47	Bad egg	No
F874	33	Bad egg	No
F875	61	Bad egg	No
F876	13	Bad egg	No
F877	2A	Bad egg	No
F878	11	Bad egg	No
F879	60	Bad egg	No
F87A	33	Bad egg	No
F87B	28	Bad egg	No
F87C	07	Bad egg	No
F87D	29	Bad egg	No
F87E	13	Bad egg	No
F87F	61	Bad egg	No
F880	33	Bad egg	No
F881	34	Bad egg	No
F882	13	Bad egg	No
F883	60	Bad egg	No
F884	33	Bad egg	No
F885	2C	Bad egg	No
F886	33	Bad egg	No
F887	41	Bad egg	No
F888	13	Bad egg	No
F889	F4	Bad egg	No
F88A	33	Bad egg	No
F88B	39	Bad egg	No
F88C	13	Bad egg	No
F88D	46	Bad egg	No
F88E	07	Bad egg	No
F88F	3F	Bad egg	No
F890	33	Bad egg	No
F891	29	Bad egg	No
F892	11	Bad egg	No
F893	2A	Bad egg	No
F894	33	Bad egg	No
F895	62	Bad egg	No
F896	33	Bad egg	No
F897	28	Bad egg	No
F898	13	Bad egg	No
F899	61	Bad egg	No
F89A	33	Bad egg	No
F89B	F5	Bad egg	No
F89C	33	Bad egg	No
F89D	61	Bad egg	No
F89E	33	Bad egg	No
F89F	2A	Bad egg	No
F8A0	33	Bad egg	No
F8A1	61	Bad egg	No
F8A2	13	Bad egg	No
F8A3	3F	Bad egg	No
F8A4	33	Bad egg	No
F8A5	60	Bad egg	No
F8A6	13	Bad egg	No
F8A7	2A	Bad egg	No
F8A8	11	Bad egg	No
F8A9	3E	Bad egg	No
F8AA	13	Bad egg	No
F8AB	28	Bad egg	No
F8AC	07	Bad egg	No
F8AD	29	Bad egg	No
F8AE	13	Bad egg	No
F8AF	61	Bad egg	No
F8B0	33	Bad egg	No
F8B1	3E	Bad egg	No
F8B2	33	Bad egg	No
F8B3	61	Bad egg	No
F8B4	33	Bad egg	No
F8B5	2C	Bad egg	No
F8B6	33	Bad egg	No
F8B7	61	Bad egg	No
F8B8	13	Bad egg	No
F8B9	F4	Bad egg	No
F8BA	33	Bad egg	No
F8BB	61	Bad egg	No
F8BC	13	Bad egg	No
F8BD	3E	Bad egg	No
F8BE	07	Bad egg	No
F8BF	47	Bad egg	No
F8C0	13	Bad egg	No
F8C1	29	Bad egg	No
F8C2	11	Bad egg	No
F8C3	2A	Bad egg	No
F8C4	13	Bad egg	No
F8C5	62	Bad egg	No
F8C6	33	Bad egg	No
F8C7	28	Bad egg	No
F8C8	13	Bad egg	No
F8C9	61	Bad egg	No
F8CA	33	Bad egg	No
F8CB	F5	Bad egg	No
F8CC	33	Bad egg	No
F8CD	61	Bad egg	No
F8CE	33	Bad egg	No
F8CF	2A	Bad egg	No
F8D0	33	Bad egg	No
F8D1	61	Bad egg	No
F8D2	13	Bad egg	No
F8D3	2C	Bad egg	No
F8D4	33	Bad egg	No
F8D5	60	Bad egg	No
F8D6	13	Bad egg	No
F8D7	2A	Bad egg	No
F8D8	11	Bad egg	No
F8D9	46	Bad egg	No
F8DA	13	Bad egg	No
F8DB	28	Bad egg	No
F8DC	07	Bad egg	No
F8DD	29	Bad egg	No
F8DE	13	Bad egg	No
F8DF	61	Bad egg	No
F8E0	33	Bad egg	No
F8E1	46	Bad egg	No
F8E2	33	Bad egg	No
F8E3	61	Bad egg	No
F8E4	33	Bad egg	No
F8E5	2C	Bad egg	No
F8E6	33	Bad egg	No
F8E7	61	Bad egg	No
F8E8	13	Bad egg	No
F8E9	25	Bad egg	No
F8EA	33	Bad egg	No
F8EB	61	Bad egg	No
F8EC	13	Bad egg	No
F8ED	46	Bad egg	No
F8EE	07	Bad egg	No
F8EF	3F	Bad egg	No
F8F0	13	Bad egg	No
F8F1	29	Bad egg	No
F8F2	11	Bad egg	No
F8F3	2A	Bad egg	No
F8F4	13	Bad egg	No
F8F5	62	Bad egg	No
F8F6	33	Bad egg	No
F8F7	28	Bad egg	No
F8F8	13	Bad egg	No
F8F9	61	Bad egg	No
F8FA	33	Bad egg	No
F8FB	23	Bad egg	No
F8FC	33	Bad egg	No
F8FD	61	Bad egg	No
F8FE	33	Bad egg	No
F8FF	2A	Bad egg	No
F900	33	Bad egg	No
F901	4E	Bad egg	No
F902	33	Bad egg	No
F903	46	Bad egg	No
F904	33	Bad egg	No
F905	46	Bad egg	No
F906	33	Bad egg	No
F907	2A	Bad egg	No
F908	11	Bad egg	No
F909	3E	Bad egg	No
F90A	33	Bad egg	No
F90B	28	Bad egg	No
F90C	04	Bad egg	No
F90D	29	Bad egg	No
F90E	33	Bad egg	No
F90F	47	Bad egg	No
F910	33	Bad egg	No
F911	24	Bad egg	No
F912	33	Bad egg	No
F913	59	Bad egg	No
F914	33	Bad egg	No
F915	2C	Bad egg	No
F916	33	Bad egg	No
F917	61	Bad egg	No
F918	13	Bad egg	No
F919	2D	Bad egg	No
F91A	33	Bad egg	No
F91B	61	Bad egg	No
F91C	13	Bad egg	No
F91D	3E	Bad egg	No
F91E	04	Bad egg	No
F91F	47	Bad egg	No
F920	13	Bad egg	No
F921	29	Bad egg	No
F922	11	Bad egg	No
F923	2A	Bad egg	No
F924	13	Bad egg	No
F925	62	Bad egg	No
F926	33	Bad egg	No
F927	28	Bad egg	No
F928	13	Bad egg	No
F929	61	Bad egg	No
F92A	33	Bad egg	No
F92B	2B	Bad egg	No
F92C	33	Bad egg	No
F92D	61	Bad egg	No
F92E	33	Bad egg	No
F92F	2A	Bad egg	No
F930	33	Bad egg	No
F931	4E	Bad egg	No
F932	33	Bad egg	No
F933	3E	Bad egg	No
F934	33	Bad egg	No
F935	3E	Bad egg	No
F936	33	Bad egg	No
F937	2A	Bad egg	No
F938	11	Bad egg	No
F939	46	Bad egg	No
F93A	33	Bad egg	No
F93B	28	Bad egg	No
F93C	04	Bad egg	No
F93D	31	Bad egg	No
F93E	33	Bad egg	No
F93F	3F	Bad egg	No
F940	33	Bad egg	No
F941	E7	Bad egg	No
F942	04	Bad egg	No
F943	E7	Bad egg	No
F944	04	Bad egg	No
F945	30	Bad egg	No
F946	11	Bad egg	No
F947	3F	Bad egg	No
F948	33	Bad egg	No
F949	23	Bad egg	No
F94A	11	Bad egg	No
F94B	29	Bad egg	No
F94C	33	Bad egg	No
F94D	18	Bad egg	No
F94E	11	Bad egg	No
F94F	F5	Bad egg	No
F950	33	Bad egg	No
F951	2A	Bad egg	No
F953	2B	Bad egg	No
F954	33	Bad egg	No
F955	2A	Bad egg	No
F956	11	Bad egg	No
F957	10	Bad egg	No
F958	33	Bad egg	No
F959	28	Bad egg	No
F95A	05	Bad egg	No
F95C	11	Bad egg	No
F95D	44	Bad egg	No
F95E	04	Bad egg	No
F960	05	Bad egg	No
F961	2A	Bad egg	No
F962	33	Bad egg	No
F963	2B	Bad egg	No
F964	11	Bad egg	No
F965	28	Bad egg	No
F966	33	Bad egg	No
F967	18	Bad egg	No
F969	2C	Bad egg	No
F96A	33	Bad egg	No
F96B	F4	Bad egg	No
F96C	05	Bad egg	No
F96D	2B	Bad egg	No
F96E	33	Bad egg	No
F96F	29	Bad egg	No
F970	11	Bad egg	No
F971	11	Bad egg	No
F972	04	Bad egg	No
F973	45	Bad egg	No
F974	11	Bad egg	No
F976	11	Bad egg	No
F977	43	Bad egg	No
F978	33	Bad egg	No
F979	2B	Bad egg	No
F97A	11	Bad egg	No
F97B	29	Bad egg	No
F97C	33	Bad egg	No
F97D	18	Bad egg	No
F97E	05	Bad egg	No
F97F	F5	Bad egg	No
F980	33	Bad egg	No
F981	2A	Bad egg	No
F983	2B	Bad egg	No
F984	33	Bad egg	No
F985	2A	Bad egg	No
F986	05	Bad egg	No
F987	19	Bad egg	No
F988	33	Bad egg	No
F989	28	Bad egg	No
F98A	05	Bad egg	No
F98B	2B	Bad egg	No
F98C	11	Bad egg	No
F98D	3E	Bad egg	No
F98E	04	Bad egg	No
F990	11	Bad egg	No
F991	2A	Bad egg	No
F992	33	Bad egg	No
F993	19	Bad egg	No
F994	11	Bad egg	No
F995	28	Bad egg	No
F996	33	Bad egg	No
F997	2B	Bad egg	No
F999	2C	Bad egg	No
F99A	04	Bad egg	No
F99B	F4	Bad egg	No
F99D	10	Bad egg	No
F99E	04	Bad egg	No
F99F	87	Bad egg	No
F9A0	05	Bad egg	No
F9A2	04	Bad egg	No
F9A3	09	Bad egg	No
F9A4	11	Bad egg	No
F9A6	08	Bad egg	No
F9A7	2D	Bad egg	No
F9A9	2B	Bad egg	No
F9AA	30	Bad egg	No
F9AC	11	Bad egg	No
F9AE	11	Bad egg	No
F9AF	1D	Bad egg	No
F9B0	04	Bad egg	No
F9B1	1C	Bad egg	No
F9B2	04	Bad egg	No
F9B3	1D	Bad egg	No
F9B4	11	Bad egg	No
F9B5	09	Bad egg	No
F9B6	30	Bad egg	No
F9B7	CC	Bad egg	No
F9B9	F5	Bad egg	No
F9BA	04	Bad egg	No
F9BB	15	Bad egg	No
F9BC	04	Bad egg	No
F9BD	14	Bad egg	No
F9BE	04	Bad egg	No
F9BF	2B	Bad egg	No
F9C0	30	Bad egg	No
F9C1	04	Bad egg	No
F9C2	05	Bad egg	No
F9C4	04	Bad egg	No
F9C5	1C	Bad egg	No
F9C6	04	Bad egg	No
F9C7	1D	Bad egg	No
F9C8	04	Bad egg	No
F9CA	11	Bad egg	No
